IDENT_NUMVEH,IDENT_MEN,NUM_VEH,pond_veh,cylindree_fin,critair,ANNEE_1mec,age,KVKM1ANV,KVCONS,energie_groupe,Pro_Perso,NEWTYPMEN,AGEPR,decile_rev,CSMEN,REG_res,STATUTCOM_UU_RES,pop_10min_voiture_train_res,DIPDETPR,NENFHORS
730000285500002,7300002855000,2,2006.2614712,1.6,3,2005,163.0,680.42170714,6.0,VT,Perso,Couple sans enfant,75,9,47.0,Occitanie,B,100,71.0,1
730000286500001,7300002865000,1,4224.2198053,1.9,4,2003,183.0,11921.883897,6.0,VT,Perso,Couple avec au moins un enfant,32,4,63.0,Occitanie,B,100,52.0,1
730000291400001,7300002914000,1,1519.8886131,2.0,3,2006,143.0,21159.331209,7.0,VT,Perso,Personne seule,56,6,38.0,Occitanie,B,20,15.0,2
730000291500002,7300002915000,2,1099.8882171,1.5,3,2009,105.0,25425.157967,6.0,VT,Perso,Couple avec au moins un enfant,44,9,33.0,Occitanie,B,20,43.0,0
730000291500001,7300002915000,1,1099.8882171,1.9,4,2004,170.0,28290.727891,5.0,VT,Perso,Couple avec au moins un enfant,44,9,33.0,Occitanie,B,20,43.0,0
730000292200002,7300002922000,2,1792.5350682,2.0,2,2017,11.0,24500.62193,8.0,VT,Pro,Couple avec au moins un enfant,35,9,37.0,Occitanie,H,50,15.0,0
730000292200001,7300002922000,1,1792.5350682,1.0,2,2007,131.0,17386.493289,5.6,VT,Perso,Couple avec au moins un enfant,35,9,37.0,Occitanie,H,50,15.0,0
730000292400001,7300002924000,1,1743.3482602,1.5,2,2016,23.0,17743.930119,5.5,VT,Perso,Personne seule,60,7,34.0,Occitanie,B,100,11.0,3
730000293200001,7300002932000,1,929.99052745,1.9,2,2016,30.0,30000.0,5.3,VT,Pro,Couple sans enfant,69,6,31.0,Occitanie,H,0,14.0,2
730000294500002,7300002945000,2,2107.3769573,1.1,3,2000,227.0,2800.1557902,9.0,VT,Perso,Couple avec au moins un enfant,37,8,52.0,Occitanie,C,100,31.0,0
730000294500001,7300002945000,1,2107.3769573,1.5,3,2011,86.0,11176.8107,6.0,VT,Perso,Couple avec au moins un enfant,37,8,52.0,Occitanie,C,100,31.0,0
730000295100001,7300002951000,1,1503.2384477,1.2,1,2015,41.0,9907.0521788,5.5,VT,Perso,Personne seule,75,4,42.0,Occitanie,H,10,42.0,2
730000295400001,7300002954000,1,1619.5021969,1.4,3,2008,123.0,928.73981304,6.0,VT,Perso,Menage complexe,84,5,52.0,Occitanie,C,100,71.0,1
730000295500002,7300002955000,2,2382.8996843,0.9,1,2011,96.0,7748.6799872,5.0,VT,Perso,Couple avec au moins un enfant,43,7,47.0,Occitanie,B,100,60.0,0
730000295500001,7300002955000,1,2382.8996843,2.0,2,2010,104.0,13947.473701,6.0,VT,Perso,Couple avec au moins un enfant,43,7,47.0,Occitanie,B,100,60.0,0
730000296100001,7300002961000,1,1530.6403726,1.4,4,2005,162.0,2043.0929357,4.5,VT,Perso,Couple sans enfant,94,2,21.0,Occitanie,H,70,70.0,0
730000296200001,7300002962000,1,1284.4919657,1.5,3,2007,144.0,13500.333807,8.0,VT,Perso,Couple sans enfant,52,5,52.0,Occitanie,H,70,53.0,3
730000296200002,7300002962000,2,1284.4919657,0.0,3,2007,135.0,7420.9404566,7.0,VT,Pro,Couple sans enfant,52,5,52.0,Occitanie,H,70,53.0,3
730000296500002,7300002965000,2,2061.5177937,1.2,1,2017,18.0,10995.297602,6.0,VT,Perso,Couple sans enfant,56,10,45.0,Occitanie,B,100,42.0,2
730000296500001,7300002965000,1,2061.5177937,1.0,1,2009,113.0,6803.6,5.5,VT,Perso,Couple sans enfant,56,10,45.0,Occitanie,B,100,42.0,2
730000301400001,7300003014000,1,3926.3134228,1.4,3,2008,117.0,11864.540203,6.0,VT,Perso,Couple sans enfant,25,1,67.0,Occitanie,C,100,71.0,0
730000302400002,7300003024000,2,4730.2026375,2.1,3,2009,105.0,8719.0106952,4.5,VT,Perso,Couple sans enfant,52,1,21.0,Occitanie,B,100,44.0,3
730000303400001,7300003034000,1,3353.0828521,5.0,1,2011,83.0,35000.0,11.0,VT,Perso,Couple sans enfant,61,10,31.0,Occitanie,C,100,16.0,2
730000304400001,7300003044000,1,4244.7312353,1.9,4,2001,212.0,5637.8990215,6.0,VT,Perso,Couple avec au moins un enfant,43,8,21.0,Occitanie,B,100,71.0,0
730000304400003,7300003044000,3,4244.7312353,1.5,2,2016,27.0,17743.930119,4.5,VT,Perso,Couple avec au moins un enfant,43,8,21.0,Occitanie,B,100,71.0,0
730000304400002,7300003044000,2,4244.7312353,2.8,3,2010,106.0,2293.0810628,14.0,VT,Perso,Couple avec au moins un enfant,43,8,21.0,Occitanie,B,100,71.0,0
730000305200002,7300003052000,2,1629.1273301,1.1,2,2009,118.0,4770.7879801,6.0,VT,Perso,Couple sans enfant,80,7,56.0,Occitanie,H,0,60.0,2
730000305200001,7300003052000,1,1629.1273301,1.6,2,2017,20.0,17651.534506,6.5,VT,Perso,Couple sans enfant,80,7,56.0,Occitanie,H,0,60.0,2
730000305400002,7300003054000,2,3817.2025852,2.0,2,2012,81.0,23789.763765,6.0,VT,Perso,Couple avec au moins un enfant,31,6,64.0,Occitanie,C,100,52.0,0
730000305400001,7300003054000,1,3817.2025852,1.2,3,2008,128.0,6736.7948451,4.5,VT,Perso,Couple avec au moins un enfant,31,6,64.0,Occitanie,C,100,52.0,0
730000306100001,7300003061000,1,2901.6274199,1.5,3,2010,102.0,16446.04415,8.0,VT,Perso,Personne seule,67,2,63.0,Occitanie,H,0,52.0,2
730000306100002,7300003061000,2,2901.6274199,2.5,3,2007,145.0,2164.401678,9.0,VT,Perso,Personne seule,67,2,63.0,Occitanie,H,0,52.0,2
730000306200002,7300003062000,2,1831.2102391,1.5,3,2018,6.0,4454.0392435,5.0,VT,Perso,Couple avec au moins un enfant,43,8,38.0,Occitanie,H,70,32.0,0
730000306200001,7300003062000,1,1831.2102391,2.2,3,2008,124.0,13685.217614,7.0,VT,Perso,Couple avec au moins un enfant,43,8,38.0,Occitanie,H,70,32.0,0
730000306400001,7300003064000,1,3207.2051477,1.1,2,2009,120.0,7846.0945132,5.0,VT,Perso,Couple sans enfant,29,8,46.0,Occitanie,C,100,23.0,0
730000306400002,7300003064000,2,3207.2051477,2.0,2,2010,108.0,18812.947816,5.8,VT,Perso,Couple sans enfant,29,8,46.0,Occitanie,C,100,23.0,0
730000311400001,7300003114000,1,3654.899981,1.5,4,2001,197.0,10925.837635,4.5,VT,Perso,Personne seule,19,4,62.0,Occitanie,C,100,44.0,0
730000311500002,7300003115000,2,1131.5946386,2.0,2,2012,65.0,34314.667519,6.1,VT,Pro,Couple avec au moins un enfant,58,10,45.0,Occitanie,B,20,42.0,2
730000311500001,7300003115000,1,1131.5946386,0.9,1,2016,18.0,11027.819167,6.1,VT,Perso,Couple avec au moins un enfant,58,10,45.0,Occitanie,B,20,42.0,2
730000311500003,7300003115000,3,1131.5946386,1.1,3,2000,219.0,20223.656127,6.5,VT,Perso,Couple avec au moins un enfant,58,10,45.0,Occitanie,B,20,42.0,2
730000312200001,7300003122000,1,1776.8048754,1.6,3,2011,89.0,17598.971966,6.0,VT,Perso,Couple avec au moins un enfant,43,9,33.0,Occitanie,H,50,15.0,0
730000312200002,7300003122000,2,1776.8048754,1.1,3,2001,205.0,4325.9168959,6.0,VT,Perso,Couple avec au moins un enfant,43,9,33.0,Occitanie,H,50,15.0,0
730000312500001,7300003125000,1,1657.5549722,1.0,2,2008,126.0,6389.2095581,7.0,VT,Perso,Couple sans enfant,58,10,43.0,Occitanie,C,100,34.0,2
730000312500002,7300003125000,2,1657.5549722,1.0,1,2018,4.0,8985.9392228,7.0,VT,Perso,Couple sans enfant,58,10,43.0,Occitanie,C,100,34.0,2
730000313200001,7300003132000,1,799.0509427,1.6,2,2017,19.0,17506.125306,5.2,VT,Pro,Couple sans enfant,53,10,38.0,Occitanie,H,0,32.0,0
730000313200002,7300003132000,2,799.0509427,1.5,3,2008,119.0,5502.518346,5.0,VT,Perso,Couple sans enfant,53,10,38.0,Occitanie,H,0,32.0,0
730000313400001,7300003134000,1,2339.1688858,1.5,2,2012,77.0,7814.36965,5.5,VT,Perso,Couple sans enfant,71,9,34.0,Occitanie,C,100,22.0,1
730000313500001,7300003135000,1,998.82720776,1.6,2,2016,26.0,17743.930119,4.5,VT,Perso,Couple sans enfant,71,9,38.0,Occitanie,B,20,32.0,2
730000313500002,7300003135000,2,998.82720776,1.5,2,2015,44.0,21632.1869,7.0,VT,Perso,Couple sans enfant,71,9,38.0,Occitanie,B,20,32.0,2
730000313500003,7300003135000,3,998.82720776,0.0,N,1980,455.0,1000.0,10.0,VT,Perso,Couple sans enfant,71,9,38.0,Occitanie,B,20,32.0,2
730000314200002,7300003142000,2,1291.0888629,1.2,3,2008,128.0,10506.05814,5.0,VT,Perso,Couple sans enfant,56,10,38.0,Occitanie,H,50,24.0,3
730000314200001,7300003142000,1,1291.0888629,1.7,2,2011,94.0,13043.680556,6.0,VT,Perso,Couple sans enfant,56,10,38.0,Occitanie,H,50,24.0,3
730000314400001,7300003144000,1,1453.2635219,1.4,3,2000,215.0,1597.0191156,7.0,VT,Perso,Personne seule,91,2,62.0,Occitanie,B,100,71.0,1
730000314500001,7300003145000,1,1772.9553796,,3,2004,178.0,5440.2242826,7.0,Autres,Perso,Personne seule,24,1,,Occitanie,C,100,17.0,0
730000315200002,7300003152000,2,3477.6803349,2.2,3,2008,122.0,18057.274058,9.0,VT,Pro,Couple avec au moins un enfant,51,8,21.0,Occitanie,H,0,52.0,0
730000315200001,7300003152000,1,3477.6803349,2.0,3,2009,117.0,7967.097492,6.5,VT,Pro,Couple avec au moins un enfant,51,8,21.0,Occitanie,H,0,52.0,0
730000315200004,7300003152000,4,3477.6803349,3.0,3,2008,127.0,8655.0982919,9.0,VT,Perso,Couple avec au moins un enfant,51,8,21.0,Occitanie,H,0,52.0,0
730000315200003,7300003152000,3,3477.6803349,2.1,2,2016,34.0,17939.486761,6.0,VT,Perso,Couple avec au moins un enfant,51,8,21.0,Occitanie,H,0,52.0,0
730000315200005,7300003152000,5,3477.6803349,,4,2003,184.0,14961.568383,5.2,VT,Pro,Couple avec au moins un enfant,51,8,21.0,Occitanie,H,0,52.0,0
730000315400001,7300003154000,1,2965.4855444,0.0,3,1998,246.0,10668.627029,6.5,VT,Perso,Personne seule,41,3,55.0,Occitanie,C,100,60.0,0
730000315500002,7300003155000,2,1062.313977,1.9,3,2007,139.0,9017.3631086,6.0,VT,Perso,Couple avec au moins un enfant,52,10,34.0,Occitanie,C,100,11.0,0
730000316200001,7300003162000,1,1390.8702272,1.5,3,2010,104.0,5321.396297,6.0,VT,Perso,Couple sans enfant,70,6,45.0,Occitanie,H,0,70.0,2
730000316200002,7300003162000,2,1390.8702272,1.5,2,2018,14.0,17529.997349,6.1,VT,Perso,Couple sans enfant,70,6,45.0,Occitanie,H,0,70.0,2
730000316400001,7300003164000,1,1831.9148365,1.6,3,2001,217.0,6165.7687075,7.0,VT,Perso,Couple sans enfant,79,4,46.0,Occitanie,C,100,52.0,3
730000321200002,7300003212000,2,2043.5172306,,N,1995,272.0,7523.2231405,4.0,VT,Perso,Couple avec au moins un enfant,61,4,12.0,Occitanie,H,0,70.0,1
730000321200001,7300003212000,1,2043.5172306,1.9,5,2000,215.0,29189.914986,6.0,VT,Perso,Couple avec au moins un enfant,61,4,12.0,Occitanie,H,0,70.0,1
730000321500002,7300003215000,2,1002.1171794,2.0,2,2012,76.0,21477.896406,8.0,VT,Perso,Couple sans enfant,55,10,38.0,Occitanie,B,20,42.0,2
730000321500001,7300003215000,1,1002.1171794,1.6,3,2008,119.0,11337.802784,5.0,VT,Perso,Couple sans enfant,55,10,38.0,Occitanie,B,20,42.0,2
730000323500002,7300003235000,2,925.3764662,1.6,2,2018,3.0,11793.254092,5.0,VT,Pro,Couple avec au moins un enfant,48,9,38.0,Occitanie,B,20,14.0,0
730000323500001,7300003235000,1,925.3764662,1.6,2,2009,109.0,11726.183673,7.0,VT,Perso,Couple avec au moins un enfant,48,9,38.0,Occitanie,B,20,14.0,0
730000325200001,7300003252000,1,1671.8982427,1.5,2,2012,77.0,5291.4179162,5.5,VT,Perso,Couple sans enfant,80,5,11.0,Occitanie,H,0,52.0,2
730000326100001,7300003261000,1,1806.3244422,1.6,2,2012,86.0,14467.179126,6.5,VT,Perso,Couple sans enfant,56,9,37.0,Occitanie,H,0,24.0,2
730000326200004,7300003262000,4,2844.8311368,1.4,3,1998,250.0,5.0,6.0,VT,Perso,Couple avec au moins un enfant,52,5,21.0,Occitanie,H,0,32.0,0
730000326200003,7300003262000,3,2844.8311368,2.0,4,2003,192.0,12000.0,6.0,VT,Perso,Couple avec au moins un enfant,52,5,21.0,Occitanie,H,0,32.0,0
730000326200001,7300003262000,1,2844.8311368,2.5,4,2001,217.0,14000.0,7.0,VT,Perso,Couple avec au moins un enfant,52,5,21.0,Occitanie,H,0,32.0,0
730000326200002,7300003262000,2,2844.8311368,3.0,5,2000,221.0,5000.0,10.0,VT,Perso,Couple avec au moins un enfant,52,5,21.0,Occitanie,H,0,32.0,0
730000326500001,7300003265000,1,886.3292948,2.0,1,2017,23.0,10995.297602,8.0,VT,Perso,Couple sans enfant,66,10,31.0,Occitanie,C,100,12.0,2
730000326500002,7300003265000,2,886.3292948,1.6,3,2004,175.0,80.216430739,9.0,VT,Perso,Couple sans enfant,66,10,31.0,Occitanie,C,100,12.0,2
730000326500004,7300003265000,4,886.3292948,1.6,N,1990,343.0,362.71029764,9.0,VT,Perso,Couple sans enfant,66,10,31.0,Occitanie,C,100,12.0,2
730000326500003,7300003265000,3,886.3292948,0.9,1,2014,62.0,11931.689314,7.0,VT,Perso,Couple sans enfant,66,10,31.0,Occitanie,C,100,12.0,2
730000332200004,7300003322000,4,2698.1977101,1.4,4,2004,164.0,500.0,5.0,VT,Perso,Couple avec au moins un enfant,46,9,12.0,Occitanie,H,50,51.0,0
730000332200002,7300003322000,2,2698.1977101,0.0,N,1993,301.0,1572.7332968,15.0,VT,Perso,Couple avec au moins un enfant,46,9,12.0,Occitanie,H,50,51.0,0
730000332200003,7300003322000,3,2698.1977101,,N,1997,252.0,1584.0230112,9.0,VT,Perso,Couple avec au moins un enfant,46,9,12.0,Occitanie,H,50,51.0,0
730000332200001,7300003322000,1,2698.1977101,3.0,3,2004,167.0,28057.201824,7.0,VT,Perso,Couple avec au moins un enfant,46,9,12.0,Occitanie,H,50,51.0,0
730000333200001,7300003332000,1,1462.2525742,1.2,1,2015,41.0,8142.2494817,6.0,VT,Perso,Personne seule,65,6,56.0,Occitanie,H,0,70.0,2
730000333500001,7300003335000,1,2346.6068244,2.0,2,2010,102.0,19748.549465,8.0,VT,Perso,Famille monoparentale,33,4,,Occitanie,C,100,42.0,0
730000334200001,7300003342000,1,1783.8702156,1.1,3,2004,171.0,11874.544038,5.0,VT,Perso,Couple avec au moins un enfant,41,8,46.0,Occitanie,H,50,43.0,1
730000334200002,7300003342000,2,1783.8702156,1.5,2,2015,38.0,21039.432734,5.0,VT,Perso,Couple avec au moins un enfant,41,8,46.0,Occitanie,H,50,43.0,1
730000334500001,7300003345000,1,1299.2395206,1.9,4,2000,221.0,22954.592452,6.5,VT,Perso,Couple sans enfant,80,8,38.0,Occitanie,C,100,43.0,4
730000334500002,7300003345000,2,1299.2395206,1.4,3,2002,200.0,9760.6149761,7.0,VT,Perso,Couple sans enfant,80,8,38.0,Occitanie,C,100,43.0,4
730000335200002,7300003352000,2,1007.4155671,2.2,3,2008,129.0,13767.2614,8.0,VT,Perso,Couple sans enfant,34,5,55.0,Occitanie,H,0,32.0,0
730000335200001,7300003352000,1,1007.4155671,1.9,4,2002,204.0,21001.0,6.0,VT,Perso,Couple sans enfant,34,5,55.0,Occitanie,H,0,32.0,0
730000335400001,7300003354000,1,2635.136389,1.3,3,2003,188.0,10652.912112,7.0,VT,Perso,Personne seule,50,3,56.0,Occitanie,C,100,21.0,2
730000336200002,7300003362000,2,2305.7356334,,E,.,,9803.6564387,0.0,VE,Perso,Couple avec au moins un enfant,41,9,34.0,Occitanie,H,0,22.0,0
730000336200001,7300003362000,1,2305.7356334,1.5,2,2014,62.0,18508.795214,6.5,VT,Perso,Couple avec au moins un enfant,41,9,34.0,Occitanie,H,0,22.0,0
730000341500002,7300003415000,2,1788.5737541,1.6,3,2008,115.0,20030.600869,6.0,VT,Perso,Couple avec au moins un enfant,50,10,38.0,Occitanie,C,100,14.0,0
730000341500001,7300003415000,1,1788.5737541,2.0,3,1999,223.0,5000.0,12.5,VT,Perso,Couple avec au moins un enfant,50,10,38.0,Occitanie,C,100,14.0,0
730000343200002,7300003432000,2,1232.8672817,1.4,3,2010,97.0,19728.974008,5.0,VT,Perso,Couple avec au moins un enfant,52,9,52.0,Occitanie,H,0,32.0,1
730000343200003,7300003432000,3,1232.8672817,1.9,3,2007,140.0,28803.238231,6.5,VT,Perso,Couple avec au moins un enfant,52,9,52.0,Occitanie,H,0,32.0,1
730000343200001,7300003432000,1,1232.8672817,2.0,5,2000,220.0,5698.9313703,6.0,VT,Perso,Couple avec au moins un enfant,52,9,52.0,Occitanie,H,0,32.0,1
730000343500002,7300003435000,2,3284.434148,1.2,1,2009,107.0,8908.8875155,7.5,VT,Perso,Couple avec au moins un enfant,39,10,31.0,Occitanie,C,100,15.0,0
730000343500001,7300003435000,1,3284.434148,2.0,2,2018,1.0,4849.842258,5.0,VT,Perso,Couple avec au moins un enfant,39,10,31.0,Occitanie,C,100,15.0,0
730000344200001,7300003442000,1,3111.3887446,1.9,2,2011,84.0,18806.147022,6.0,VT,Perso,Couple avec au moins un enfant,44,7,21.0,Occitanie,H,50,45.0,3
730000344200002,7300003442000,2,3111.3887446,2.0,3,2006,144.0,31361.544334,6.0,VT,Perso,Couple avec au moins un enfant,44,7,21.0,Occitanie,H,50,45.0,3
730000344500001,7300003445000,1,646.23619051,3.5,2,2007,135.0,6152.1266585,8.0,VT,Perso,Couple sans enfant,73,8,,Occitanie,C,100,12.0,2
730000344500002,7300003445000,2,646.23619051,1.0,2,2009,109.0,5547.4448156,3.0,VT,Perso,Couple sans enfant,73,8,,Occitanie,C,100,12.0,2
730000345400001,7300003454000,1,3187.1405924,1.6,2,2011,92.0,19683.754883,4.0,VT,Perso,Personne seule,26,3,38.0,Occitanie,C,100,15.0,0
730000345500001,7300003455000,1,1317.9384946,3.2,3,2006,157.0,6962.1705868,10.0,VT,Perso,Couple sans enfant,72,9,33.0,Occitanie,C,100,21.0,1
730000345500002,7300003455000,2,1317.9384946,2.0,2,2012,80.0,8000.0,6.0,Autres,Perso,Couple sans enfant,72,9,33.0,Occitanie,C,100,21.0,1
730000346400001,7300003464000,1,2916.2834805,1.1,3,1999,242.0,3499.3986506,6.0,VT,Perso,Personne seule,83,3,46.0,Occitanie,C,100,60.0,3
730000346500002,7300003465000,2,1806.8627772,1.2,1,2012,81.0,7853.2853317,7.0,VT,Perso,Couple avec au moins un enfant,52,10,38.0,Occitanie,C,100,14.0,2
730000346500001,7300003465000,1,1806.8627772,2.1,2,2016,30.0,24937.817164,7.5,VT,Pro,Couple avec au moins un enfant,52,10,38.0,Occitanie,C,100,14.0,2
730000351400001,7300003514000,1,2025.4555332,1.6,3,2009,106.0,15884.537275,6.5,VT,Perso,Couple avec au moins un enfant,38,10,42.0,Occitanie,C,100,21.0,0
730000352500002,7300003525000,2,1074.3552388,1.6,2,2015,36.0,15412.362826,4.9,VT,Perso,Couple sans enfant,55,9,63.0,Occitanie,B,100,70.0,2
730000353200002,7300003532000,2,1290.8933373,1.6,3,2001,205.0,1500.0,6.0,Autres,Perso,Personne seule,69,5,37.0,Occitanie,H,0,42.0,1
730000353200001,7300003532000,1,1290.8933373,2.0,2,2008,126.0,27260.083871,9.0,VT,Perso,Personne seule,69,5,37.0,Occitanie,H,0,42.0,1
730000353400001,7300003534000,1,2934.2793615,2.0,4,2000,214.0,10804.044379,3.5,VT,Perso,Personne seule,39,1,42.0,Occitanie,C,100,22.0,0
730000354500003,7300003545000,3,1198.4406452,1.6,3,2007,140.0,8074.6215116,4.5,VT,Perso,Couple sans enfant,56,9,62.0,Occitanie,B,100,52.0,1
730000354500001,7300003545000,1,1198.4406452,1.8,N,1992,322.0,347.31485006,8.0,VT,Perso,Couple sans enfant,56,9,62.0,Occitanie,B,100,52.0,1
730000354500004,7300003545000,4,1198.4406452,3.0,2,2010,97.0,13865.772086,8.5,VT,Perso,Couple sans enfant,56,9,62.0,Occitanie,B,100,52.0,1
730000354500002,7300003545000,2,1198.4406452,1.9,5,1998,242.0,6812.8280326,7.0,VT,Perso,Couple sans enfant,56,9,62.0,Occitanie,B,100,52.0,1
730000355400001,7300003554000,1,1149.5885288,1.2,1,2015,47.0,16429.525764,5.0,VT,Perso,Couple sans enfant,55,8,48.0,Occitanie,C,100,52.0,1
730000355500001,7300003555000,1,1156.1943921,1.6,2,2016,28.0,17939.486761,6.0,VT,Perso,Couple avec au moins un enfant,30,7,62.0,Occitanie,C,0,52.0,0
730000355500002,7300003555000,2,1156.1943921,0.0,4,2002,200.0,4961.7403427,6.0,VT,Perso,Couple avec au moins un enfant,30,7,62.0,Occitanie,C,0,52.0,0
730000356200002,7300003562000,2,1170.8137889,1.2,1,2016,35.0,11024.623154,6.5,VT,Perso,Couple sans enfant,83,10,22.0,Occitanie,H,50,51.0,2
730000356200001,7300003562000,1,1170.8137889,1.5,2,2017,26.0,17651.534506,6.5,VT,Perso,Couple sans enfant,83,10,22.0,Occitanie,H,50,51.0,2
730000356500002,7300003565000,2,1812.0735798,3.0,2,2013,63.0,9322.0557866,10.0,VT,Perso,Couple avec au moins un enfant,39,10,37.0,Occitanie,C,100,24.0,0
730000356500001,7300003565000,1,1812.0735798,,E,2017,22.0,9433.1443689,0.0,VE,Perso,Couple avec au moins un enfant,39,10,37.0,Occitanie,C,100,24.0,0
730000361500002,7300003615000,2,2334.7473836,1.5,3,2008,115.0,7319.9090909,6.0,VT,Perso,Couple avec au moins un enfant,34,10,38.0,Occitanie,C,100,14.0,0
730000361500001,7300003615000,1,2334.7473836,1.4,1,2016,26.0,18852.941387,6.5,VT,Perso,Couple avec au moins un enfant,34,10,38.0,Occitanie,C,100,14.0,0
730000362400001,7300003624000,1,2067.6254832,1.5,2,2012,70.0,15930.261594,7.0,VT,Perso,Personne seule,25,4,43.0,Occitanie,C,100,24.0,0
730000362500001,7300003625000,1,1737.6858242,1.4,3,1998,244.0,6975.2792916,6.5,VT,Perso,Couple sans enfant,70,6,62.0,Occitanie,B,100,70.0,2
730000363200001,7300003632000,1,1251.424726,1.5,2,2012,80.0,21297.137186,5.0,VT,Perso,Couple sans enfant,79,6,53.0,Occitanie,H,0,60.0,6
730000363200002,7300003632000,2,1251.424726,1.1,2,2006,149.0,12879.263598,5.0,VT,Perso,Couple sans enfant,79,6,53.0,Occitanie,H,0,60.0,6
730000364200001,7300003642000,1,2715.299211,3.0,3,2006,144.0,17386.126645,6.7,VT,Perso,Couple avec au moins un enfant,61,5,48.0,Occitanie,H,50,52.0,2
730000364200002,7300003642000,2,2715.299211,1.9,4,2001,205.0,11075.730782,6.0,VT,Perso,Couple avec au moins un enfant,61,5,48.0,Occitanie,H,50,52.0,2
730000364500001,7300003645000,1,1324.3024475,2.0,4,2004,172.0,3978.1307788,5.5,VT,Perso,Couple sans enfant,83,6,48.0,Occitanie,B,100,70.0,1
730000365200002,7300003652000,2,679.91684844,1.4,3,2006,147.0,18586.081452,6.0,VT,Perso,Couple avec au moins un enfant,67,6,13.0,Occitanie,H,0,53.0,1
730000365200001,7300003652000,1,679.91684844,1.6,2,2012,81.0,18775.154367,6.0,VT,Perso,Couple avec au moins un enfant,67,6,13.0,Occitanie,H,0,53.0,1
730000365200003,7300003652000,3,679.91684844,1.8,N,1990,340.0,13000.0,7.5,VT,Perso,Couple avec au moins un enfant,67,6,13.0,Occitanie,H,0,53.0,1
730000365500002,7300003655000,2,1051.3872318,1.6,2,2012,78.0,13267.401819,5.0,VT,Perso,Couple sans enfant,60,7,63.0,Occitanie,C,0,43.0,3
730000365500001,7300003655000,1,1051.3872318,1.5,2,2010,99.0,15313.333927,6.5,VT,Perso,Couple sans enfant,60,7,63.0,Occitanie,C,0,43.0,3
730000366200001,7300003662000,1,1721.542963,1.5,4,2004,176.0,13843.000392,4.0,VT,Perso,Couple avec au moins un enfant,36,6,65.0,Occitanie,H,50,42.0,0
730000366200002,7300003662000,2,1721.542963,1.5,3,2006,152.0,13982.038084,5.0,VT,Perso,Couple avec au moins un enfant,36,6,65.0,Occitanie,H,50,42.0,0
730000366500002,7300003665000,2,1941.7805918,1.2,1,2016,32.0,11024.623154,7.5,VT,Perso,Personne seule,48,5,47.0,Occitanie,C,100,32.0,2
730000366500001,7300003665000,1,1941.7805918,1.8,N,1995,286.0,14575.724385,6.5,VT,Perso,Personne seule,48,5,47.0,Occitanie,C,100,32.0,2
730000372400001,7300003724000,1,1532.242181,1.0,1,2014,48.0,8559.0401643,6.0,VT,Perso,Couple sans enfant,84,5,42.0,Occitanie,C,100,42.0,2
730000373400001,7300003734000,1,2702.2205447,1.1,N,1998,246.0,10000.0,1.1,Autres,Perso,Personne seule,30,1,,Occitanie,C,100,15.0,0
730000375200002,7300003752000,2,771.30914091,1.5,4,2005,161.0,8000.0,5.0,VT,Perso,Personne seule,66,7,43.0,Occitanie,H,10,34.0,2
730000375200001,7300003752000,1,771.30914091,1.5,2,2011,97.0,27625.651128,7.0,VT,Perso,Personne seule,66,7,43.0,Occitanie,H,10,34.0,2
730000375500002,7300003755000,2,3258.7099647,1.6,2,2007,137.0,6442.1443464,10.0,VT,Perso,Menage complexe,57,8,21.0,Occitanie,C,0,52.0,2
730000375500001,7300003755000,1,3258.7099647,2.1,3,2006,156.0,14450.754319,7.0,VT,Perso,Menage complexe,57,8,21.0,Occitanie,C,0,52.0,2
730000375500004,7300003755000,4,3258.7099647,,,.,,20000.0,5.0,Autres,Perso,Menage complexe,57,8,21.0,Occitanie,C,0,52.0,2
730000375500003,7300003755000,3,3258.7099647,1.6,2,2011,97.0,7889.2163219,6.0,VT,Perso,Menage complexe,57,8,21.0,Occitanie,C,0,52.0,2
